time,altitude,velocity,accel_x,accel_y,accel_z,temperature,voltage
9238,1.51871e+06,7780,-0.975959,-0.31582,0.0436486,-4.44443,9.98707
9239,1.51879e+06,7779.98,-0.966921,-0.283107,0.0188263,-4.45752,9.98728
9240,1.51887e+06,7779.96,-0.958082,-0.280018,-0.0239299,-4.49133,9.98722
9241,1.51895e+06,7779.97,-0.962863,-0.230289,-0.0156113,-4.50605,9.98726
9242,1.51902e+06,7779.98,-0.991019,-0.258848,0.0192394,-4.51561,9.98756
9243,1.5191e+06,7779.98,-0.996534,-0.270787,0.0166421,-4.54009,9.98755
9244,1.51918e+06,7780,-0.957901,-0.212805,0.0129515,-4.48656,9.98734
9245,1.51926e+06,7780.01,-1.01819,-0.206373,-0.0081089,-4.48242,9.98727
9246,1.51933e+06,7780.03,-0.959671,-0.210921,0.0082519,-4.45634,9.98747
9247,1.51941e+06,7779.99,-0.997989,-0.21438,-0.0469333,-4.46415,9.98769
9248,1.51949e+06,7779.97,-0.972868,-0.193309,-0.0293969,-4.47999,9.98766
9249,1.51957e+06,7779.94,-0.99501,-0.166972,-0.0110389,-4.4766,9.98755
9250,1.51965e+06,7779.92,-0.975798,-0.187888,-0.00640159,-4.48931,9.98737
9251,1.51972e+06,7779.92,-0.962591,-0.167167,0.0121009,-4.43523,9.98747
9252,1.5198e+06,7779.93,-0.98502,-0.153503,-0.0206784,-4.41959,9.98721
9253,1.51988e+06,7779.95,-0.952312,-0.140019,-0.0105598,-4.38903,9.98727
9254,1.51996e+06,7779.93,-1.00975,-0.105421,0.00438117,-4.35894,9.98759
9255,1.52003e+06,7779.93,-0.944274,-0.114996,-0.0090928,-4.38485,9.98769
9256,1.52011e+06,7779.92,-0.992581,-0.143779,0.0299088,-4.36377,9.98754
9257,1.52019e+06,7779.93,-1.02824,-0.158427,0.000156352,-4.36146,9.98763
9258,1.52027e+06,7779.94,-0.978791,-0.137674,-0.0248744,-4.34745,9.98758
9259,1.52035e+06,7779.95,-1.01963,-0.0901746,-0.00584658,-4.37781,9.98773
9260,1.52042e+06,7779.93,-1.0131,-0.0548764,-0.0275459,-4.40274,9.98808
9261,1.5205e+06,7779.96,-0.997164,-0.0478888,-0.0217376,-4.41084,9.98796
9262,1.52058e+06,7779.95,-1.00333,-0.0977759,-0.00697255,-4.42231,9.98816
9263,1.52066e+06,7779.92,-0.990715,-0.0769763,0.006814,-4.45164,9.98809
9264,1.52073e+06,7779.92,-0.987764,-0.0415881,-0.0311301,-4.47804,9.9882
9265,1.52081e+06,7779.9,-1.0048,-0.00711877,-0.0200864,-4.49576,9.98839
9266,1.52089e+06,7779.91,-0.999147,-0.0141163,0.0196832,-4.44479,9.9881
9267,1.52097e+06,7779.93,-1.06415,-0.0124342,0.010602,-4.43875,9.98804
9268,1.52105e+06,7779.9,-0.996924,0.0218392,-0.0268981,-4.44054,9.98797
9269,1.52112e+06,7779.88,-0.988881,0.028043,-0.0249056,-4.42624,9.98815
9270,1.5212e+06,7779.89,-1.02179,0.0251013,0.011162,-4.41664,9.98808
9271,1.52128e+06,7779.89,-1.04235,0.0276735,0.0144364,-4.4077,9.98786
9272,1.52136e+06,7779.89,-1.00717,0.0510527,-0.0159673,-4.41338,9.98784
9273,1.52144e+06,7779.9,-0.993286,0.0407069,-0.0188758,-4.39911,9.98776
9274,1.52151e+06,7779.88,-0.983972,0.0670715,0.0178495,-4.38087,9.98801
9275,1.52159e+06,7779.9,-0.960111,0.102306,0.0264952,-4.40875,9.98767
9276,1.52167e+06,7779.89,-1.01899,0.0886456,-0.0092712,-4.40316,9.98761
9277,1.52175e+06,7779.89,-0.983372,0.0728489,-0.00677399,-4.41442,9.98776
9278,1.52182e+06,7779.88,-1.02073,0.103611,0.00420222,-4.3825,9.98772
9279,1.5219e+06,7779.86,-0.97366,0.134997,-0.000164719,-4.38245,9.98795
9280,1.52198e+06,7779.83,-0.970179,0.140593,0.0325249,-4.3788,9.98766
9281,1.52206e+06,7779.84,-0.997844,0.145731,0.0277515,-4.36884,9.9878
9282,1.52214e+06,7779.83,-0.976705,0.156173,-0.00102142,-4.39585,9.98772
9283,1.52221e+06,7779.81,-0.974207,0.162708,-0.0022943,-4.39378,9.98748
9284,1.52229e+06,7779.77,-0.945917,0.183805,0.0107358,-4.42723,9.98741
9285,1.52237e+06,7779.75,-0.990452,0.158291,0.050543,-4.42657,9.98755
9286,1.52245e+06,7779.76,-0.990626,0.164173,-0.0110547,-4.41379,9.98764
9287,1.52252e+06,7779.76,-0.997826,0.196741,-0.0237877,-4.42788,9.98742
9288,1.5226e+06,7779.81,-0.968891,0.236619,0.0109516,-4.42632,9.98748
9289,1.52268e+06,7779.8,-1.0084,0.234136,0.0117446,-4.45358,9.9872
9290,1.52276e+06,7779.79,-0.978157,0.222585,0.0187864,-4.44113,9.98736
9291,1.52284e+06,7779.79,-0.97499,0.246831,0.0437824,-4.44998,9.98733
9292,1.52291e+06,7779.83,-0.960456,0.228591,-0.0180548,-4.49204,9.98726
9293,1.52299e+06,7779.8,-0.972505,0.224636,-0.00131883,-4.44684,9.9874
9294,1.52307e+06,7779.82,-0.938429,0.267077,0.0031322,-4.44444,9.98752
9295,1.52315e+06,7779.81,-0.940418,0.26354,0.00505552,-4.45536,9.98755
9296,1.52322e+06,7779.76,-0.924695,0.312444,0.0247793,-4.47102,9.9875
9297,1.5233e+06,7779.78,-0.937628,0.257938,-0.00799791,-4.46842,9.98746
9298,1.52338e+06,7779.77,-0.972884,0.302363,-0.0188586,-4.49254,9.98758
9299,1.52346e+06,7779.78,-0.946676,0.338767,0.0155626,-4.49378,9.98714
9300,1.52354e+06,7779.81,-0.962045,0.31355,0.0237258,-4.5079,9.98711
9301,1.52361e+06,7779.8,-0.942736,0.303632,0.000590005,-4.52104,9.98651
9302,1.52369e+06,7779.82,-0.93535,0.329515,0.00665132,-4.52249,9.98651
9303,1.52377e+06,7779.81,-0.961607,0.345742,-0.028264,-4.51981,9.98665
9304,1.52385e+06,7779.8,-0.935392,0.346526,0.0230755,-4.53284,9.98674
9305,1.52392e+06,7779.79,-0.892043,0.375754,-0.00493019,-4.53335,9.98678
9306,1.524e+06,7779.79,-0.931271,0.367507,-0.00819518,-4.52601,9.98686
9307,1.52408e+06,7779.77,-0.902392,0.385643,-0.0284394,-4.56181,9.98697
9308,1.52416e+06,7779.69,-0.914415,0.404803,-0.00810342,-4.53287,9.98697
9309,1.52424e+06,7779.65,-0.936483,0.398532,0.0104741,-4.50794,9.98651
9310,1.52431e+06,7779.63,-0.923157,0.427475,0.00437863,-4.50655,9.98659
9311,1.52439e+06,7779.61,-0.921516,0.414357,0.0139384,-4.53238,9.9866
9312,1.52447e+06,7779.61,-0.89083,0.409578,0.00483331,-4.5224,9.98663
9313,1.52455e+06,7779.62,-0.902848,0.424474,-0.0157863,-4.50384,9.98692
9314,1.52462e+06,7779.63,-0.891078,0.487668,0.0140766,-4.4966,9.98669
9315,1.5247e+06,7779.62,-0.892185,0.434643,0.00714286,-4.50093,9.98647
9316,1.52478e+06,7779.6,-0.881024,0.458056,-0.0103543,-4.52969,9.98668
9317,1.52486e+06,7779.58,-0.917494,0.453311,0.00344925,-4.53881,9.98648
9318,1.52494e+06,7779.62,-0.878361,0.476435,-0.00334832,-4.5625,9.98644
9319,1.52501e+06,7779.62,-0.892178,0.45258,0.00687966,-4.57723,9.98655
9320,1.52509e+06,7779.65,-0.870867,0.483853,0.00490036,-4.59366,9.98661
9321,1.52517e+06,7779.63,-0.892338,0.518277,-0.0172516,-4.57764,9.98645
9322,1.52525e+06,7779.63,-0.891816,0.544835,-0.0104465,-4.54921,9.98612
9323,1.52532e+06,7779.63,-0.834719,0.51693,-0.0170487,-4.5594,9.9862
9324,1.5254e+06,7779.64,-0.857065,0.50579,-0.0216923,-4.54394,9.98627
9325,1.52548e+06,7779.67,-0.816587,0.54195,0.0172743,-4.56499,9.98625
9326,1.52556e+06,7779.66,-0.854287,0.553997,0.0221049,-4.54402,9.98626
9327,1.52564e+06,7779.68,-0.857923,0.59088,0.0208972,-4.5459,9.98606
9328,1.52571e+06,7779.68,-0.808585,0.604224,-0.00507836,-4.54732,9.98598
9329,1.52579e+06,7779.74,-0.830355,0.561973,-0.0266293,-4.57258,9.98599
9330,1.52587e+06,7779.77,-0.815513,0.597291,-0.0211037,-4.58758,9.98598
9331,1.52595e+06,7779.81,-0.76668,0.591261,-0.00826682,-4.58581,9.98619
9332,1.52603e+06,7779.79,-0.78133,0.583265,0.00450322,-4.56323,9.9858
9333,1.5261e+06,7779.81,-0.81327,0.596978,-0.0158551,-4.58065,9.98582
9334,1.52618e+06,7779.76,-0.767883,0.635258,-0.0165159,-4.61158,9.98595
9335,1.52626e+06,7779.77,-0.80266,0.63659,-0.0239373,-4.60932,9.98586
9336,1.52634e+06,7779.78,-0.765802,0.638172,0.0577579,-4.61665,9.98611
9337,1.52641e+06,7779.79,-0.754928,0.62308,0.0103728,-4.61255,9.98616
9338,1.52649e+06,7779.77,-0.738588,0.633332,0.0270695,-4.61983,9.98627
9339,1.52657e+06,7779.76,-0.72593,0.655504,0.0163156,-4.63008,9.98608
9340,1.52665e+06,7779.76,-0.737182,0.684286,0.0224999,-4.60139,9.98608
9341,1.52673e+06,7779.76,-0.75621,0.671723,-0.00351042,-4.59647,9.98591
9342,1.5268e+06,7779.78,-0.739056,0.685839,0.00328616,-4.63213,9.98586
9343,1.52688e+06,7779.78,-0.71094,0.693564,-0.0115444,-4.64324,9.98582
9344,1.52696e+06,7779.8,-0.742544,0.703958,-0.00293608,-4.66465,9.98599
9345,1.52704e+06,7779.78,-0.722976,0.666914,0.00376586,-4.69133,9.986
9346,1.52711e+06,7779.8,-0.713921,0.682257,-0.00786061,-4.67831,9.98569
9347,1.52719e+06,7779.79,-0.731737,0.733458,-0.0141131,-4.68348,9.9854
9348,1.52727e+06,7779.8,-0.684478,0.755812,-0.0146528,-4.69625,9.98535
9349,1.52735e+06,7779.81,-0.697046,0.748689,0.0119382,-4.67994,9.98509
9350,1.52743e+06,7779.81,-0.668595,0.737794,-0.0112131,-4.68725,9.98509
9351,1.5275e+06,7779.82,-0.656172,0.718302,0.00418465,-4.69688,9.98516
9352,1.52758e+06,7779.82,-0.649946,0.752952,0.0118757,-4.69448,9.98512
9353,1.52766e+06,7779.79,-0.619296,0.737449,0.00860886,-4.68492,9.985
9354,1.52774e+06,7779.8,-0.674206,0.763804,0.0141994,-4.69132,9.98461
9355,1.52781e+06,7779.81,-0.649895,0.755829,-0.00247344,-4.70032,9.98461
9356,1.52789e+06,7779.83,-0.631415,0.738968,-0.00604451,-4.70649,9.9844
9357,1.52797e+06,7779.83,-0.639511,0.776333,-0.0497049,-4.70108,9.98458
9358,1.52805e+06,7779.83,-0.641443,0.791123,-0.00807232,-4.6683,9.98454
9359,1.52813e+06,7779.82,-0.67019,0.748155,0.0190755,-4.6963,9.98479
9360,1.5282e+06,7779.84,-0.604658,0.83057,-0.00710934,-4.71601,9.98459
9361,1.52828e+06,7779.84,-0.605858,0.787983,0.00657225,-4.7277,9.98454
9362,1.52836e+06,7779.84,-0.576208,0.807668,-0.00642072,-4.72287,9.98485
9363,1.52844e+06,7779.87,-0.589287,0.843112,0.00078324,-4.73421,9.98514
9364,1.52851e+06,7779.88,-0.581276,0.800104,0.00132969,-4.73205,9.98516
9365,1.52859e+06,7779.9,-0.554284,0.821216,0.00161878,-4.73478,9.98503
9366,1.52867e+06,7779.93,-0.562017,0.791254,0.0125827,-4.72448,9.98506
9367,1.52875e+06,7779.93,-0.532907,0.822385,0.0241336,-4.72385,9.98523
9368,1.52883e+06,7779.94,-0.579289,0.846594,0.0109562,-4.72368,9.98506
9369,1.5289e+06,7779.96,-0.532686,0.777232,-0.00285739,-4.69159,9.9848
9370,1.52898e+06,7780,-0.536035,0.866154,0.0375071,-4.69404,9.98475
9371,1.52906e+06,7780.02,-0.497981,0.887488,0.0310259,-4.68033,9.98495
9372,1.52914e+06,7780.04,-0.516647,0.863763,0.0177023,-4.68495,9.98473
9373,1.52921e+06,7780.03,-0.509676,0.849762,0.000252237,-4.66489,9.98489
9374,1.52929e+06,7780.03,-0.472047,0.915903,0.0332191,-4.66311,9.98476
9375,1.52937e+06,7780.05,-0.441303,0.87167,0.00668177,-4.65031,9.98483
9376,1.52945e+06,7780.03,-0.466239,0.904457,-0.0198329,-4.62176,9.98447
9377,1.52953e+06,7780.03,-0.482459,0.902306,0.0104313,-4.65262,9.9842
9378,1.5296e+06,7780.03,-0.44578,0.866985,-0.0189122,-4.66767,9.98411
9379,1.52968e+06,7780.06,-0.428672,0.932227,-0.00199063,-4.62862,9.98409
9380,1.52976e+06,7780.09,-0.455174,0.889446,0.00258635,-4.65905,9.98397
9381,1.52984e+06,7780.09,-0.388806,0.910866,0.0393859,-4.65095,9.98429
9382,1.52992e+06,7780.12,-0.409685,0.924157,-0.00498861,-4.65859,9.98444
9383,1.52999e+06,7780.1,-0.426529,0.923327,0.0185747,-4.68355,9.98395
9384,1.53007e+06,7780.09,-0.393094,0.914972,0.0144283,-4.71957,9.98413
9385,1.53015e+06,7780.11,-0.401815,0.932067,-0.00726598,-4.69772,9.98412
9386,1.53023e+06,7780.12,-0.401299,0.906021,-0.00847799,-4.68703,9.98405
9387,1.5303e+06,7780.11,-0.359733,0.96324,-0.0126589,-4.66957,9.98393
9388,1.53038e+06,7780.12,-0.346437,0.924796,0.0083705,-4.6568,9.98401
9389,1.53046e+06,7780.11,-0.354445,0.939701,-0.0265359,-4.64948,9.98401
9390,1.53054e+06,7780.13,-0.31684,0.959977,-0.0214576,-4.65913,9.98386
9391,1.53062e+06,7780.12,-0.334252,0.943916,0.00109715,-4.69728,9.98411
9392,1.53069e+06,7780.09,-0.337963,0.927715,0.0101975,-4.68657,9.98402
9393,1.53077e+06,7780.04,-0.30668,0.928881,-0.0178562,-4.65641,9.98409
9394,1.53085e+06,7780.04,-0.282543,0.964376,0.0220527,-4.65124,9.98419
9395,1.53093e+06,7780.03,-0.24876,0.941007,0.0303466,-4.66048,9.98422
9396,1.531e+06,7780.07,-0.285813,0.950986,-0.000105026,-4.64125,9.9843
9397,1.53108e+06,7780.05,-0.269859,0.934441,-0.0438226,-4.62751,9.98402
9398,1.53116e+06,7780.04,-0.239513,0.960811,-0.0128325,-4.64109,9.98401
9399,1.53124e+06,7780.04,-0.268293,0.944237,0.0171912,-4.59884,9.98373
9400,1.53132e+06,7780.01,-0.244186,0.981892,0.0177317,-4.61769,9.98388
9401,1.53139e+06,7780,-0.231443,0.956891,0.026891,-4.6153,9.98391
9402,1.53147e+06,7780.05,-0.262406,0.960091,0.00978255,-4.62057,9.98398
9403,1.53155e+06,7780.07,-0.207072,0.981786,0.0062724,-4.6373,9.98433
9404,1.53163e+06,7780.07,-0.22308,0.965939,0.00530406,-4.65319,9.98418
9405,1.5317e+06,7780.06,-0.172659,0.951802,0.00746381,-4.65586,9.98443
9406,1.53178e+06,7780.05,-0.191457,0.994187,0.0336663,-4.64627,9.9842
9407,1.53186e+06,7780.02,-0.176962,0.994541,-0.0309354,-4.64249,9.98439
9408,1.53194e+06,7780.05,-0.149517,1.00977,-0.0220934,-4.63747,9.98442
9409,1.53202e+06,7780.05,-0.128488,0.999247,0.0132624,-4.65403,9.98476
9410,1.53209e+06,7780.07,-0.149741,0.954063,0.00459615,-4.67032,9.98484
9411,1.53217e+06,7780.07,-0.164384,0.969824,0.0147149,-4.67927,9.98427
9412,1.53225e+06,7780.07,-0.139814,0.993775,0.0142477,-4.68058,9.98435
9413,1.53233e+06,7780.08,-0.115023,0.999374,-0.0284364,-4.66148,9.9843
9414,1.5324e+06,7780.1,-0.130865,0.972092,-0.0376571,-4.65823,9.98449
9415,1.53248e+06,7780.1,-0.0912166,0.964592,-0.0375753,-4.6524,9.98459
9416,1.53256e+06,7780.07,-0.104399,0.990009,0.00495998,-4.6625,9.98434
9417,1.53264e+06,7780.04,-0.0678657,0.993002,-0.0346268,-4.66082,9.98423
9418,1.53272e+06,7780.06,-0.0691093,1.00686,0.0456767,-4.68621,9.98419
9419,1.53279e+06,7780.04,-0.0332357,0.974687,-0.0176842,-4.66763,9.98417
9420,1.53287e+06,7780.06,-0.0293235,0.993035,-0.0208201,-4.66618,9.98405
9421,1.53295e+06,7780.04,-0.023579,1.00553,0.0371477,-4.65135,9.98417
9422,1.53303e+06,7780.04,-0.0203866,0.966629,0.0106942,-4.6666,9.98438
9423,1.5331e+06,7780.05,-0.0208311,0.995352,-0.0179472,-4.685,9.98434
9424,1.53318e+06,7780.05,0.0210871,0.998758,0.0134038,-4.67756,9.98452
9425,1.53326e+06,7780.02,-0.0207221,0.99075,-0.044443,-4.66433,9.98439
9426,1.53334e+06,7780.06,0.0374126,1.024,-0.0223848,-4.6556,9.98437
9427,1.53342e+06,7780.04,-0.00625524,1.00499,-0.0214952,-4.67846,9.98428
9428,1.53349e+06,7780.07,0.0489263,0.998739,0.00738846,-4.68619,9.98446
9429,1.53357e+06,7780.08,0.0414786,0.980905,0.0240201,-4.69201,9.98442
9430,1.53365e+06,7780.08,0.0336334,0.992222,-0.0176709,-4.70541,9.98421
9431,1.53373e+06,7780.07,0.0719737,0.980096,0.0251305,-4.71459,9.98399
9432,1.53381e+06,7780.11,0.0467539,1,0.00360406,-4.69804,9.98405
9433,1.53388e+06,7780.13,0.0651582,0.955954,-0.0145409,-4.73418,9.98418
9434,1.53396e+06,7780.11,0.093745,0.969936,-0.00579808,-4.76045,9.98431
9435,1.53404e+06,7780.12,0.099237,1.00538,0.0147781,-4.75331,9.98435
9436,1.53412e+06,7780.11,0.115136,0.994426,0.0172287,-4.75412,9.9845
9437,1.53419e+06,7780.06,0.0895607,0.996541,-0.0198027,-4.75727,9.98476
9438,1.53427e+06,7780.04,0.109027,0.993403,-0.00596145,-4.75799,9.9848
9439,1.53435e+06,7780,0.146373,1.02386,-0.00867282,-4.76202,9.98482
9440,1.53443e+06,7780.01,0.123163,0.971756,-0.0275621,-4.77264,9.98486
9441,1.53451e+06,7779.99,0.153682,0.986558,-0.00936324,-4.74506,9.98507
9442,1.53458e+06,7780,0.147803,0.973582,-0.00681807,-4.75345,9.98489
9443,1.53466e+06,7780.01,0.194382,0.969824,-0.0180011,-4.74172,9.98481
9444,1.53474e+06,7779.98,0.206667,0.98817,0.0311278,-4.73236,9.98487
9445,1.53482e+06,7779.99,0.194452,0.973212,-0.00794657,-4.7254,9.98468
9446,1.53489e+06,7779.99,0.202036,1.0066,0.0177749,-4.74163,9.98452
9447,1.53497e+06,7780,0.220374,0.9681,-0.0073689,-4.72766,9.98467
9448,1.53505e+06,7779.99,0.222556,0.947361,-0.00332749,-4.7433,9.98468
9449,1.53513e+06,7780.01,0.246158,0.978811,0.0112625,-4.75843,9.98445
9450,1.53521e+06,7780,0.227089,0.995822,-0.00509709,-4.75379,9.98451
9451,1.53528e+06,7779.95,0.249886,0.96598,-0.0093416,-4.79192,9.98415
9452,1.53536e+06,7779.96,0.250832,0.970144,0.0220006,-4.7884,9.98386
9453,1.53544e+06,7779.99,0.2602,0.95288,0.00733412,-4.79518,9.98403
9454,1.53552e+06,7780.02,0.270806,0.970439,-0.0126055,-4.79801,9.98388
9455,1.53559e+06,7780,0.305343,0.967143,0.000794232,-4.79962,9.98414
9456,1.53567e+06,7780,0.353866,0.933536,0.0129809,-4.79522,9.98416
9457,1.53575e+06,7780.03,0.308643,0.96529,-0.0319991,-4.7791,9.9843
9458,1.53583e+06,7780.01,0.297422,0.970946,0.000230378,-4.80751,9.98456
9459,1.53591e+06,7780.01,0.298195,0.940771,-0.0149643,-4.78245,9.98465
9460,1.53598e+06,7780.01,0.376239,0.957528,0.0349532,-4.78102,9.98469
9461,1.53606e+06,7780,0.344195,0.899479,-0.00771639,-4.78754,9.98449
9462,1.53614e+06,7779.97,0.374557,0.929914,0.0179285,-4.78063,9.98475
9463,1.53622e+06,7780,0.397823,0.90738,-0.00131973,-4.76429,9.98492
9464,1.53629e+06,7780.01,0.392125,0.952299,0.000954737,-4.73978,9.98478
9465,1.53637e+06,7780.03,0.425197,0.922406,0.0246297,-4.74431,9.9847
9466,1.53645e+06,7780.07,0.416346,0.911448,-0.000989943,-4.72495,9.98473
9467,1.53653e+06,7780.04,0.404014,0.913599,-0.0134956,-4.73664,9.98439
9468,1.53661e+06,7780.07,0.424085,0.907641,-0.0043543,-4.74413,9.98446
9469,1.53668e+06,7780.07,0.448643,0.909816,-0.0529643,-4.74059,9.98406
9470,1.53676e+06,7780.03,0.437904,0.929288,0.00346045,-4.71349,9.984
9471,1.53684e+06,7780.03,0.464796,0.916982,-0.0259601,-4.75809,9.98417
9472,1.53692e+06,7779.99,0.482074,0.878179,-0.000521677,-4.75454,9.98415
9473,1.537e+06,7780,0.456143,0.914305,0.00747864,-4.73073,9.9843
9474,1.53707e+06,7780.03,0.465332,0.841743,-0.0132324,-4.75296,9.984
9475,1.53715e+06,7779.99,0.467287,0.893451,0.000898714,-4.74776,9.98382
9476,1.53723e+06,7780.02,0.452693,0.882511,0.00990393,-4.75419,9.98385
9477,1.53731e+06,7780.02,0.522449,0.867819,-0.00063646,-4.77637,9.98397
9478,1.53738e+06,7780.01,0.495737,0.875638,-0.0163418,-4.77937,9.98389
9479,1.53746e+06,7780.01,0.501668,0.818984,-0.020146,-4.76696,9.98395
9480,1.53754e+06,7780.03,0.524221,0.861202,-0.0110666,-4.76808,9.98382
9481,1.53762e+06,7780.02,0.527321,0.86013,-0.00933617,-4.7537,9.98385
9482,1.5377e+06,7780.03,0.559629,0.825349,-0.00567895,-4.74298,9.9838
9483,1.53777e+06,7780,0.537761,0.83162,-0.0218589,-4.73893,9.98422
9484,1.53785e+06,7780.02,0.55123,0.833674,-0.00413203,-4.71985,9.98437
9485,1.53793e+06,7780.03,0.551768,0.805951,0.0158915,-4.72216,9.98453
9486,1.53801e+06,7780.02,0.58651,0.82653,0.0278934,-4.74732,9.98494
9487,1.53808e+06,7780.03,0.565823,0.804924,-0.0353314,-4.72054,9.98508
9488,1.53816e+06,7780.02,0.574308,0.828704,0.0243554,-4.76347,9.98538
9489,1.53824e+06,7780,0.59314,0.810444,-0.0158714,-4.7865,9.98531
9490,1.53832e+06,7779.99,0.615884,0.779203,0.0207222,-4.79044,9.98513
9491,1.5384e+06,7779.98,0.619849,0.803913,-0.00960337,-4.80916,9.98469
9492,1.53847e+06,7780.02,0.62299,0.788354,0.00591784,-4.80904,9.98469
9493,1.53855e+06,7780.02,0.626904,0.775098,-0.0219983,-4.83083,9.98497
9494,1.53863e+06,7780.03,0.628755,0.751618,-0.0185486,-4.831,9.98473
9495,1.53871e+06,7780.07,0.625928,0.753729,-0.00240468,-4.83793,9.98525
9496,1.53878e+06,7780.04,0.624724,0.768288,-0.00683892,-4.82973,9.98515
9497,1.53886e+06,7780.04,0.686177,0.753396,0.0111695,-4.78953,9.98533
9498,1.53894e+06,7780.04,0.650354,0.74442,0.0490022,-4.79155,9.98536
9499,1.53902e+06,7780.06,0.721838,0.733366,0.0167376,-4.77822,9.98535
9500,1.5391e+06,7780.07,0.730458,0.74049,0.0228499,-4.77868,9.98527
9501,1.53917e+06,7780.11,0.68574,0.723425,-0.0225099,-4.76484,9.98524
9502,1.53925e+06,7780.09,0.718324,0.715684,-0.0289665,-4.76208,9.98485
9503,1.53933e+06,7780.1,0.72016,0.71681,0.0205656,-4.76857,9.98457
9504,1.53941e+06,7780.1,0.720889,0.748321,-0.00147799,-4.76314,9.98476
9505,1.53948e+06,7780.1,0.708027,0.693587,-0.00330113,-4.78308,9.98509
9506,1.53956e+06,7780.1,0.728756,0.710744,-0.014072,-4.76289,9.98519
9507,1.53964e+06,7780.11,0.731365,0.650071,-0.0464746,-4.76426,9.98545
9508,1.53972e+06,7780.06,0.765583,0.71758,-0.036897,-4.7701,9.98548
9509,1.5398e+06,7780.08,0.725237,0.665625,-0.00221015,-4.75743,9.98554
9510,1.53987e+06,7780.11,0.74608,0.637052,0.00566893,-4.76087,9.98552
9511,1.53995e+06,7780.06,0.730488,0.650054,-0.02278,-4.75449,9.98563
9512,1.54003e+06,7780.03,0.733229,0.63258,0.0101786,-4.761,9.98548
9513,1.54011e+06,7780.02,0.760569,0.645676,-0.0148897,-4.77844,9.98562
9514,1.54018e+06,7779.99,0.797842,0.590414,0.00906081,-4.79313,9.98539
9515,1.54026e+06,7779.99,0.790282,0.616777,-0.000236775,-4.79682,9.98536
9516,1.54034e+06,7779.99,0.808261,0.622717,0.00234383,-4.80591,9.98584
9517,1.54042e+06,7779.99,0.821289,0.59127,0.0129497,-4.81091,9.98566
9518,1.5405e+06,7779.98,0.778189,0.591046,0.0247719,-4.81616,9.98581
9519,1.54057e+06,7779.98,0.786235,0.579251,0.0109364,-4.79495,9.98572
9520,1.54065e+06,7779.97,0.797743,0.580908,0.0276449,-4.77045,9.9853
9521,1.54073e+06,7779.97,0.821095,0.550293,-0.024988,-4.78377,9.98539
9522,1.54081e+06,7779.99,0.82382,0.603956,0.0274472,-4.77737,9.98576
9523,1.54089e+06,7779.99,0.830934,0.562776,0.0096974,-4.78663,9.986
9524,1.54096e+06,7779.95,0.794218,0.540629,0.00132089,-4.78647,9.98602
9525,1.54104e+06,7779.96,0.844689,0.526175,-0.000620542,-4.80009,9.98566
9526,1.54112e+06,7779.95,0.804202,0.537127,0.00911589,-4.80681,9.98532
9527,1.5412e+06,7779.98,0.861544,0.529151,0.0202622,-4.7667,9.98533
9528,1.54127e+06,7779.98,0.821328,0.513483,0.011848,-4.78502,9.98566
9529,1.54135e+06,7779.98,0.901592,0.49664,-0.00840031,-4.80604,9.98554
9530,1.54143e+06,7779.96,0.883338,0.508247,0.0358653,-4.79423,9.98512
9531,1.54151e+06,7779.96,0.889553,0.46226,0.00856687,-4.78624,9.98499
9532,1.54159e+06,7779.94,0.881312,0.478459,-0.0478884,-4.77183,9.98499
9533,1.54166e+06,7779.95,0.884952,0.503574,-0.0166627,-4.76306,9.98478
9534,1.54174e+06,7779.91,0.921398,0.468703,-0.00557127,-4.75736,9.98473
9535,1.54182e+06,7779.9,0.891708,0.434979,0.0104074,-4.7841,9.98486
9536,1.5419e+06,7779.88,0.883184,0.403041,0.000355369,-4.82325,9.9849
9537,1.54197e+06,7779.9,0.906088,0.435615,0.0120153,-4.80856,9.98486
9538,1.54205e+06,7779.89,0.880492,0.431626,-0.0206673,-4.79875,9.98484
9539,1.54213e+06,7779.89,0.92876,0.410252,-0.00993736,-4.79598,9.9848
9540,1.54221e+06,7779.88,0.914259,0.414922,-0.00958822,-4.81644,9.98477
9541,1.54229e+06,7779.9,0.924956,0.359808,-0.00755477,-4.79926,9.98491
9542,1.54236e+06,7779.89,0.929701,0.41368,0.00673401,-4.81487,9.98498
9543,1.54244e+06,7779.88,0.912951,0.391378,-0.0109833,-4.78052,9.9851
9544,1.54252e+06,7779.9,0.932572,0.377581,0.00571667,-4.7448,9.98512
9545,1.5426e+06,7779.88,0.942476,0.344647,0.00242715,-4.73512,9.98518
9546,1.54267e+06,7779.85,0.929619,0.352705,0.0254896,-4.74293,9.98518
9547,1.54275e+06,7779.88,0.926756,0.34006,0.0401423,-4.70646,9.98508
9548,1.54283e+06,7779.87,0.927046,0.292176,-0.0197157,-4.70806,9.98484
9549,1.54291e+06,7779.84,0.957,0.321006,-0.00347984,-4.73287,9.98475
9550,1.54299e+06,7779.85,0.945413,0.312218,-0.0251937,-4.70228,9.98467
9551,1.54306e+06,7779.84,0.97203,0.276899,0.0176274,-4.67251,9.98444
9552,1.54314e+06,7779.84,0.910741,0.27906,0.0101735,-4.67091,9.98436
9553,1.54322e+06,7779.86,0.963889,0.273009,0.0124468,-4.70968,9.98446
